Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,Pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2012:Q3,age55to69,29836172,33438658,6861628,1578396,5928682,9199533,2863495,7006924,3602487,2649291,593361,359835
2012:Q3,age40to54,17874565,23194869,5773477,1439928,3539082,6299656,2420942,3721784,5320304,4096277,1016965,207062
2012:Q3,ageunder40,3666215,7075739,2277195,937526,751999,1461968,568159,1078892,3409524,2271317,1094505,43702
2012:Q4,age70plus,15782460,16668457,3539209,757031,3427778,2652803,1336326,4955310,885997,619713,152292,113992
2012:Q4,age55to69,30285866,33894473,6968786,1597675,5974926,9329193,2910871,7113022,3608607,2643097,605937,359573
2012:Q4,age40to54,17857608,23153033,5765226,1427758,3521006,6271038,2489236,3678769,5295425,4060916,1028250,206259
2012:Q4,ageunder40,3868313,7254091,2309720,945022,780545,1477259,588458,1153087,3385778,2213346,1126426,46006
2013:Q1,age70plus,16555159,17375018,3684410,760514,3836271,2785606,1353959,4954258,819859,544720,151461,123678
2013:Q1,age55to69,31270247,34959476,7109796,1608070,6709856,9619963,2947942,6963850,3689229,2691451,625992,371786
2013:Q1,age40to54,18550580,23743610,5808618,1422705,3907345,6478982,2561141,3564818,5193030,3984139,1016135,192756
2013:Q1,ageunder40,4159415,7592925,2400522,959665,877676,1559369,609534,1186159,3433510,2267776,1120216,45518
2013:Q2,age70plus,16632286,17459046,3784941,762160,3902860,2879219,1391560,4738306,826760,545720,155728,125312
2013:Q2,age55to69,31885196,35617105,7307944,1620291,6801604,9833937,3024601,7028728,3731909,2708353,644268,379288
2013:Q2,age40to54,18766071,23916428,5897501,1411863,3912259,6533693,2684746,3476366,5150356,3942692,1019244,188420
2013:Q2,ageunder40,4327682,7768116,2495150,961330,911347,1598360,646798,1155131,3440434,2253156,1140944,46334
2013:Q3,age70plus,17335740,18177242,3849895,759568,4119685,3015164,1437835,4995095,841502,549334,162568,129600
2013:Q3,age55to69,32665732,36453639,7535943,1638896,7171142,10167894,3119444,6820320,3787907,2737442,665527,384938
2013:Q3,age40to54,19250540,24383412,6007106,1411776,4078317,6671113,2826429,3388670,5132872,3918320,1032051,182501
2013:Q3,ageunder40,4685810,8153226,2605169,958696,972683,1662417,690601,1263660,3467416,2251182,1170145,46089
2013:Q4,age70plus,18083821,18998805,3965096,757601,4420201,3199921,1523470,5132516,914983,559730,169361,185892
2013:Q4,age55to69,33322736,37189161,7661262,1645655,7636652,10514948,3247639,6483004,3866425,2739606,673802,453017
2013:Q4,age40to54,19601546,24763485,6089308,1419805,4242554,6839918,2832575,3339325,5161939,3907300,1053851,200788
2013:Q4,ageunder40,4861494,8335912,2634966,956512,958476,1720219,698378,1367362,3474419,2230413,1193455,50551
2014:Q1,age70plus,18569991,19522742,4118034,769340,4711331,3286661,1578796,5058580,952751,583269,172680,196802
2014:Q1,age55to69,34407472,38252274,7747490,1647958,8081770,10690514,3300676,6783866,3844802,2727184,665884,451734
2014:Q1,age40to54,19745189,24901633,6147067,1410254,4393565,6793288,2756888,3400571,5156443,3894703,1063092,198648
2014:Q1,ageunder40,4834250,8269493,2643448,957457,942247,1713916,683291,1329134,3435243,2189262,1195204,50777
2014:Q2,age70plus,19208158,20216658,4245924,777666,5033284,3389764,1655925,5114095,1008500,611540,180698,216262
2014:Q2,age55to69,35284268,39142092,7897555,1659590,8579973,10867069,3406035,6731870,3857823,2719838,672615,465370
2014:Q2,age40to54,19982821,25165609,6260477,1415648,4572960,6824825,2708378,3383321,5182788,3893125,1087896,201767
2014:Q2,ageunder40,4880777,8309039,2659364,956458,930997,1728553,681116,1352551,3428262,2152856,1222801,52605
2014:Q3,age70plus,19423034,20444777,4403817,796375,5027115,3453525,1749652,5014293,1021743,636648,190088,195007
2014:Q3,age55to69,35850818,39667028,8015194,1670819,8458255,10949847,3561481,7011432,3816210,2719799,680713,415698
2014:Q3,age40to54,19851607,25052235,6353557,1413123,4414467,6739823,2716608,3414656,5200628,3897729,1118466,184433
2014:Q3,ageunder40,4771035,8203108,2674524,959528,865627,1708528,687347,1307554,3432073,2126916,1253708,51449
2014:Q4,age70plus,20303797,21356247,4558743,808203,5269561,3550412,1843960,5325368,1052450,657277,197956,197217
2014:Q4,age55to69,36417557,40231626,8080496,1674929,8798383,11077320,3715625,6884873,3814068,2721766,689356,402946
2014:Q4,age40to54,19975442,25198460,6401933,1412684,4510068,6757312,2717980,3398483,5223017,3901855,1142582,178580
2014:Q4,ageunder40,4862074,8301225,2670472,963511,842432,1717790,694128,1412892,3439150,2106359,1279646,53145
2015:Q1,age70plus,20825689,21898885,4715440,826936,5493809,3647955,1936288,5278457,1073196,668958,200212,204026
2015:Q1,age55to69,37445340,41236615,8173737,1683849,9100973,11264043,3848752,7165261,3791275,2713188,682816,395271
2015:Q1,age40to54,20132802,25343778,6478425,1409405,4585591,6701133,2708609,3460616,5210976,3889284,1147961,173731
2015:Q1,ageunder40,4860193,8271363,2680593,965865,816751,1707715,703131,1397308,3411170,2080031,1276119,55020
2015:Q2,age70plus,21105556,22217027,4891579,855700,5591456,3726584,2017445,5134263,1111471,683008,208145,220318
2015:Q2,age55to69,37963794,41786403,8296016,1703164,9163251,11383827,3968009,7272136,3822609,2726377,694716,401516
2015:Q2,age40to54,20026560,25272305,6586511,1412203,4536397,6609679,2690124,3437391,5245745,3901525,1172169,172051
2015:Q2,ageunder40,4761529,8199287,2700934,973895,772596,1686942,701248,1363673,3437758,2076939,1302733,58086
2015:Q3,age70plus,20985215,22112052,4974185,879372,5264448,3747252,2092005,5154790,1126837,700697,217833,208307
2015:Q3,age55to69,37962525,41770176,8468646,1724488,8446442,11414001,4070880,7645719,3807652,2738843,707405,361404
2015:Q3,age40to54,19371168,24647392,6718603,1407337,4088557,6330566,2655269,3447060,5276224,3916621,1202772,156831
2015:Q3,ageunder40,4558363,8025957,2741747,963146,668646,1612635,694830,1344953,3467595,2073097,1335119,59379
2015:Q4,age70plus,21810804,22973462,5075639,886197,5525566,3856699,2162782,5466579,1162658,728613,214588,219457
2015:Q4,age55to69,38290726,42099045,8586313,1738724,8802070,11540447,4163207,7268284,3808319,2753380,690211,364728
2015:Q4,age40to54,19547987,24833592,6808957,1421296,4200196,6396786,2616858,3389498,5285605,3942081,1187022,156502
2015:Q4,ageunder40,4736051,8180032,2770161,960817,652429,1636915,687341,1472370,3443982,2068772,1308401,66809
2016:Q1,age70plus,22210062,23391569,5234903,911988,5683881,3956864,2204019,5399914,1181507,738788,217944,224775
2016:Q1,age55to69,39138390,42924890,8654835,1753284,8965420,11699253,4219956,7632143,3786500,2750734,687933,347833
2016:Q1,age40to54,19540885,24821776,6870537,1423580,4214280,6341122,2507464,3464793,5280891,3937444,1194976,148471
2016:Q1,ageunder40,4647650,8085338,2774376,968297,622313,1629542,654635,1436175,3437689,2056115,1311388,70186
2016:Q2,age70plus,22712093,23929883,5491560,941187,5899397,4065315,2273714,5258710,1217790,751012,225354,241424
2016:Q2,age55to69,39952432,43763945,8765744,1762479,9229860,11857940,4340105,7807817,3811513,2766969,699233,345311
2016:Q2,age40to54,19600774,24913492,6991335,1423010,4279049,6316285,2443528,3460285,5312717,3953205,1215866,143646
2016:Q2,ageunder40,4556857,8030004,2804285,982708,600703,1630259,640892,1371158,3473147,2063905,1336368,72874
2016:Q3,age70plus,23304387,24570588,5543452,942846,6130498,4192356,2363942,5397494,1266201,772006,235027,259168
2016:Q3,age55to69,40759851,44605236,8988250,1781137,9515904,12039859,4491233,7788853,3845384,2785887,712165,347332
2016:Q3,age40to54,19805869,25169761,7158078,1437843,4354495,6332802,2413700,3472843,5363892,3978042,1244378,141472
2016:Q3,ageunder40,4605917,8126090,2867168,969462,581517,1644261,645148,1418534,3520174,2072859,1370064,77251
2016:Q4,age70plus,23663752,24939765,5609250,952623,6178237,4207518,2343104,5649033,1276014,787949,245077,242988
2016:Q4,age55to69,40602916,44453016,9124606,1788531,9610753,12030999,4507801,7390326,3850099,2775893,730281,343925
2016:Q4,age40to54,20134434,25512021,7287127,1455857,4435247,6400807,2473854,3459128,5377587,3979138,1259234,139215
2016:Q4,ageunder40,4722839,8314418,2954057,965496,588999,1678269,643013,1484583,3591578,2115841,1401844,73893
2017:Q1,age70plus,24124047,25419279,5730586,969612,6483676,4285832,2322377,5627196,1295233,810911,248408,235914
2017:Q1,age55to69,41529564,45373301,9229235,1797929,10158752,12178213,4491692,7517480,3843736,2761590,729017,353129
2017:Q1,age40to54,20961458,26335338,7404112,1478312,4741872,6567877,2572045,3571120,5373879,3980732,1251594,141553
2017:Q1,ageunder40,4859076,8483312,3039133,973123,629964,1746902,646751,1447438,3624236,2153094,1401397,69745
2017:Q2,age70plus,24429089,25752890,5823157,979975,6646348,4349309,2339140,5614962,1323802,834830,256812,232160
2017:Q2,age55to69,42138419,46009384,9409372,1800133,10448648,12314442,4564298,7472490,3870965,2753199,740935,376831
2017:Q2,age40to54,21533546,26928582,7567258,1491577,4921602,6656173,2729944,3562027,5395037,3988132,1258888,148017
2017:Q2,ageunder40,4919578,8615015,3110558,970966,653194,1795416,673055,1411827,3695437,2197812,1426080,71545
2017:Q3,age70plus,24824937,26170468,5905712,984029,6833789,4419803,2344646,5682490,1345531,856749,266579,222203
2017:Q3,age55to69,42740226,46626916,9580899,1800372,10783400,12438723,4614093,7409429,3886690,2749632,755060,381998
2017:Q3,age40to54,22181803,27599719,7724589,1507107,5122737,6785702,2861607,3597978,5417916,3998173,1271094,148649
2017:Q3,ageunder40,5035351,8810838,3206943,966761,680451,1855872,691990,1408821,3775488,2250652,1456480,68356
2017:Q4,age70plus,25518602,26901092,5957379,989240,7156832,4495053,2363198,5939390,1382490,876670,277730,228090
2017:Q4,age55to69,43480062,47412153,9722005,1809769,11354794,12529002,4684367,7312216,3932091,2743643,773073,415375
2017:Q4,age40to54,23035378,28481926,7852444,1533707,5441526,6972284,3031050,3650915,5446547,4003928,1285356,157263
2017:Q4,ageunder40,5251089,9118772,3307276,966904,726304,1935245,722674,1460369,3867683,2304552,1494593,68538
2018:Q1,age70plus,25614697,27022792,6107808,1017774,7137468,4513115,2338038,5908589,1408095,904799,280933,222363
2018:Q1,age55to69,44073706,47993634,9894211,1820106,11306858,12573310,4676072,7723077,3919928,2721768,767920,430240
2018:Q1,age40to54,23431204,28866561,8030169,1543201,5455631,6927899,3126957,3782704,5435358,3999211,1274559,161588
2018:Q1,ageunder40,5322203,9226665,3443176,973055,727738,1950572,724221,1407903,3904462,2340172,1496462,67828
2018:Q2,age70plus,25925127,27357749,6180981,1038253,7230638,4563918,2359623,5984336,1432622,933549,288471,210602
2018:Q2,age55to69,44540983,48476030,10029374,1832499,11452176,12621557,4765317,7775108,3935047,2713947,774798,446302
2018:Q2,age40to54,23912579,29360530,8144807,1563762,5566693,7008350,3280740,3796177,5447952,4007355,1275088,165509
2018:Q2,ageunder40,5394430,9378413,3503359,981158,744704,2006300,757601,1385291,3983984,2392992,1519799,71193
2018:Q3,age70plus,26444200,27904817,6254463,1044922,7510065,4634664,2325290,6135414,1460617,958455,299458,202704
2018:Q3,age55to69,45175445,49131147,10137901,1837491,11928330,12636306,4750610,7840509,3955702,2711172,789167,455363
2018:Q3,age40to54,24576241,30047495,8242783,1589653,5838718,7219304,3340297,3816740,5471254,4016884,1286844,167526
2018:Q3,ageunder40,5488396,9573591,3580493,989348,787635,2101184,750236,1364695,4085196,2456624,1559112,69460
2018:Q4,age70plus,25461166,26932874,6265537,1098517,6539886,4526874,2306274,6195787,1471709,979957,310248,181504
2018:Q4,age55to69,43906815,47870496,10236411,1856659,10187378,12579118,4764068,8246862,3963681,2697280,802689,463712
2018:Q4,age40to54,23468910,28943875,8324292,1573587,5027554,6719077,3416733,3882632,5474965,4012805,1295125,167035
2018:Q4,ageunder40,5253244,9439227,3681258,983940,664455,1987848,756539,1365187,4185983,2513874,1598979,73130
2019:Q1,age70plus,27122092,28598661,6504223,1110811,7516246,4694457,2305257,6467667,1476569,995384,312649,168536
2019:Q1,age55to69,45772277,49703228,10289841,1851721,11875351,12759148,4795799,8131369,3930952,2674214,797914,458824
2019:Q1,age40to54,25089908,30532272,8425026,1601568,5892945,7117589,3535319,3959825,5442364,3995479,1280143,166742
2019:Q1,ageunder40,5694297,9935159,3791418,1013204,802109,2151275,779108,1398044,4240862,2568567,1603763,68532
2019:Q2,age70plus,27794759,29289028,6617871,1135161,7753559,4787219,2330054,6665164,1494270,1006678,321329,166263
2019:Q2,age55to69,46476718,50442287,10383263,1859257,12260852,12874512,4877126,8187277,3965570,2668737,810473,486360
2019:Q2,age40to54,25715955,31159633,8511347,1619965,6118470,7251234,3678669,3979947,5443678,3991482,1281297,170899
2019:Q2,ageunder40,5839175,10199324,3862140,1031226,842966,2236460,817144,1409388,4360149,2649972,1638947,71230
2019:Q3,age70plus,27844830,29361863,6568501,1147449,7717357,4843353,2345793,6739410,1517033,1027983,331792,157258
2019:Q3,age55to69,46618332,50597459,10534070,1875192,12169849,12937854,4935777,8144718,3979127,2662994,822341,493792
2019:Q3,age40to54,26031287,31482938,8601584,1639723,6108541,7297084,3806549,4029457,5451651,3992021,1287769,171861
2019:Q3,ageunder40,5901446,10383035,3953390,1029813,847864,2294156,847959,1409854,4481590,2729883,1682247,69460
2019:Q4,age70plus,28944521,30499605,6632030,1139810,8312748,4986150,2368307,7060560,1555084,1050521,341493,163070
2019:Q4,age55to69,48014812,52048066,10690173,1892697,13127318,13038774,4968270,8330835,4033255,2686338,836594,510323
2019:Q4,age40to54,26901599,32374133,8656055,1662043,6519290,7575420,3795174,4166151,5472534,3997647,1299959,174928
2019:Q4,ageunder40,6138176,10672317,4014826,1035993,922166,2393810,838461,1467061,4534142,2746646,1714146,73350
2020:Q1,age70plus,27407885,28991827,6762142,1205354,6633330,4806301,2407025,7177676,1583943,1071976,339275,172692
2020:Q1,age55to69,45638994,49717235,10901551,1915180,10218123,12970889,5022951,8688542,4078242,2707950,827433,542859
2020:Q1,age40to54,24947097,30423975,8811807,1615132,5083533,6829047,3822095,4262361,5476878,4011386,1287971,177521
2020:Q1,ageunder40,5847290,10369509,4148860,1023048,689088,2144811,845377,1518326,4522219,2750255,1693142,78822
2020:Q2,age70plus,29434556,31040825,6894124,1164948,7938277,5042451,2437887,7563138,1606269,1106020,336676,163573
2020:Q2,age55to69,48567787,52655128,11114670,1920155,12506982,13246072,5114590,8752659,4087341,2739755,817922,529664
2020:Q2,age40to54,27129472,32622412,8991655,1652041,6145216,7425377,3849708,4558415,5492940,4039795,1276073,177072
2020:Q2,ageunder40,6515233,10996882,4319323,1023517,859798,2325905,847659,1620681,4481650,2737106,1666600,77944
2020:Q3,age70plus,30596496,32277039,7055835,1211682,8675337,5195947,2479082,7659157,1680543,1144490,344174,191879
2020:Q3,age55to69,50123000,54293218,11347366,1994041,13723178,13374166,5217602,8636865,4170218,2788258,827100,554860
2020:Q3,age40to54,28306091,33879686,9195146,1713947,6713891,7716655,3936576,4603471,5573595,4096335,1292083,185177
2020:Q3,ageunder40,6856648,11364224,4449297,1058106,948881,2410329,854379,1643231,4507576,2751614,1679326,76636
2020:Q4,age70plus,32834528,34595957,7276791,1214180,9916622,5443005,2563754,8181605,1761429,1181865,351943,227621
2020:Q4,age55to69,52990619,57252694,11638715,2024893,15735036,13592360,5370643,8891047,4262075,2823588,834665,603822
2020:Q4,age40to54,30367439,36023723,9469443,1767253,7679230,8205900,4061479,4840418,5656284,4150849,1306245,199190
2020:Q4,ageunder40,7428357,11964428,4604126,1074689,1101896,2557055,884963,1741698,4536071,2763383,1692074,80614
2021:Q1,age70plus,34294145,36153121,7615662,1256796,10735647,5533092,2616902,8395022,1858975,1244369,354511,260095
2021:Q1,age55to69,54688772,59006697,11991076,2081441,17043949,13575447,5482639,8832145,4317925,2848519,823877,645529
2021:Q1,age40to54,31888096,37620532,9794452,1820547,8294451,8469259,4176492,5065330,5732436,4209017,1308171,215248
2021:Q1,ageunder40,7942285,12445347,4777797,1108292,1195228,2620421,894467,1849141,4503062,2740405,1680661,81996
2021:Q2,age70plus,35758074,37647858,7929987,1353213,11575436,5661940,2703908,8423374,1889784,1260164,362577,267043
2021:Q2,age55to69,56808368,61226196,12488350,2213704,18511379,13657176,5728362,8627225,4417828,2914300,846303,657225
2021:Q2,age40to54,33803057,39651914,10230668,1931962,9016243,8885143,4421777,5166121,5848856,4294226,1336556,218074
2021:Q2,ageunder40,8364131,12959869,4900659,1190037,1306371,2737742,937189,1887870,4595738,2798115,1714166,83457
2021:Q3,age70plus,36361756,38267260,8202332,1437080,11546324,5688843,2806775,8585906,1905504,1275554,370109,259841
2021:Q3,age55to69,57589422,62091904,12985827,2304851,18403412,13668604,5970601,8758609,4502482,2980372,865746,656364
2021:Q3,age40to54,34446604,40387051,10621197,1989331,8973992,8916687,4657501,5228343,5940448,4367554,1358849,214045
2021:Q3,ageunder40,8493504,13201735,5003124,1242812,1301604,2752785,992506,1908904,4708230,2873515,1748549,86166
