Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,Pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1995:Q1,Hispanic,473530,656893,234450,75608,18185,179149,44553,104948,183363,131186,49380,2797
1995:Q1,Other,1124580,1333271,330011,109869,116686,348230,151457,277017,208691,156552,46266,5873
1995:Q2,White,24628604,28468543,7341451,2160125,3862364,6098938,3248327,5757338,3839939,2751020,862841,226078
1995:Q2,Black,1033063,1335100,409930,139031,40985,526868,54668,163618,302037,194531,100274,7232
1995:Q2,Hispanic,475476,663058,235361,76038,18678,186334,40963,105684,187583,133638,51066,2879
1995:Q2,Other,1142569,1356074,335539,109125,125013,360449,141044,284904,213505,159113,48945,5447
1995:Q3,White,25178527,29113529,7415116,2184916,4154550,6250747,3312191,5796009,3935002,2793867,900303,240832
1995:Q3,Black,1042413,1351935,417005,134111,44458,536287,53552,166522,309522,197902,103913,7707
1995:Q3,Hispanic,482481,674518,239785,76682,19253,194477,38810,105511,192038,135932,53117,2989
1995:Q3,Other,1163087,1382160,341231,109280,135669,374401,130981,290598,219073,162071,52267,4735
1995:Q4,White,25861033,29874181,7488485,2208701,4476825,6415490,3357850,5926830,4013148,2818700,952212,242236
1995:Q4,Black,1051610,1368183,417315,134673,52418,536535,56804,170438,316573,202484,106205,7884
1995:Q4,Hispanic,491842,685810,242267,77272,23032,196030,39488,107721,193969,135011,55362,3596
1995:Q4,Other,1145276,1370324,344798,108608,139963,365569,132589,278797,225047,163730,54381,6936
1996:Q1,White,26389261,30461197,7574080,2237550,4661904,6570927,3381433,6035303,4071936,2864067,950902,256967
1996:Q1,Black,1072531,1391657,419770,137147,59324,536806,59998,178612,319126,209995,102366,6765
1996:Q1,Hispanic,506788,703442,249171,78881,26473,197892,40300,110725,196654,136936,55866,3852
1996:Q1,Other,1132414,1360300,349726,108844,141363,357076,132412,270878,227886,167308,53073,7505
1996:Q2,White,26788240,30943678,7666839,2256249,4834065,6702129,3382650,6101746,4155437,2910663,982503,262271
1996:Q2,Black,1069799,1391663,415832,134291,64965,533395,60586,182594,321864,212872,102098,6894
1996:Q2,Hispanic,518820,718653,251004,80199,30349,200910,40499,115693,199834,137513,57767,4554
1996:Q2,Other,1117921,1352397,357873,108092,142456,348778,134468,260730,234477,170613,54211,9653
1996:Q3,White,27070770,31307809,7757832,2280859,4851197,6843159,3413407,6161354,4237039,2960109,1012881,264049
1996:Q3,Black,1067780,1391425,413535,133652,68701,527945,60313,187279,323644,215513,101647,6484
1996:Q3,Hispanic,535370,739202,256121,82550,34012,205401,39323,121795,203832,138769,59907,5156
1996:Q3,Other,1107326,1348894,366265,108158,139533,342181,134842,257915,241567,174447,55412,11708
1996:Q4,White,27691620,32009861,7833063,2298113,5070028,7059147,3468602,6280909,4318241,2999969,1051554,266718
1996:Q4,Black,1082339,1408889,413127,136652,74313,530204,63392,191201,326549,218889,102168,5492
1996:Q4,Hispanic,564575,773579,267313,84126,38541,214201,41777,127621,209004,140806,62850,5348
1996:Q4,Other,1107339,1356201,371596,109103,142580,338253,141846,252823,248863,178469,57306,13088
1997:Q1,White,27897217,32249876,7898530,2321614,5109720,7163159,3552770,6204083,4352659,3036100,1038077,278482
1997:Q1,Black,1096328,1419366,412720,138465,77771,523200,68365,198844,323038,220183,97081,5774
1997:Q1,Hispanic,609584,821344,277392,87015,42752,219082,58326,136778,211761,142027,63350,6384
1997:Q1,Other,1118567,1371688,378518,110007,140637,329915,168836,243774,253121,182162,55667,15292
1997:Q2,White,29113488,33543054,8000342,2337496,5887039,7463594,3597408,6257175,4429566,3078780,1059913,290873
1997:Q2,Black,1122922,1447319,413096,133485,88355,542740,66126,203517,324397,222603,95917,5877
1997:Q2,Hispanic,638239,855244,285794,87381,50281,231047,57261,143480,217005,144130,65718,7157
1997:Q2,Other,1122339,1382352,389844,108678,159176,325086,170169,229399,260013,186411,56491,17111
1997:Q3,White,29998783,34527835,8088142,2361521,6344287,7725933,3654936,6353016,4529052,3148393,1084572,296087
1997:Q3,Black,1142369,1470356,416758,130835,96177,550722,67875,207989,327987,227942,95243,4802
1997:Q3,Hispanic,674593,898250,296724,89607,56645,240931,63104,151240,223657,148442,68466,6749
1997:Q3,Other,1131269,1398857,400859,108097,169314,321384,179614,219589,267588,192230,57523,17835
1997:Q4,White,30466432,35077985,8187133,2380243,6479874,7806817,3740417,6483501,4611552,3185545,1118807,307200
1997:Q4,Black,1160200,1486444,421201,136046,100788,545914,71428,211068,326244,225873,95232,5139
1997:Q4,Hispanic,718104,945004,314388,92181,61931,245312,73118,158075,226900,147699,71031,8170
1997:Q4,Other,1133580,1408278,407184,109557,170282,309621,195041,216592,274698,195121,59095,20482
1998:Q1,White,32010596,36669259,8332885,2404905,7364005,8143008,3833663,6590792,4658662,3236481,1104923,317258
1998:Q1,Black,1214312,1536372,428280,133827,112922,570627,74918,215798,322060,226154,90698,5208
1998:Q1,Hispanic,771287,999512,328938,93010,70606,257220,85652,164087,228225,148164,71197,8864
1998:Q1,Other,1154742,1433056,419597,108394,192288,303747,212845,196185,278314,198691,57225,22398
1998:Q2,White,32605651,37372501,8533067,2429273,7515055,8294148,3848009,6752949,4766850,3299672,1142381,324797
1998:Q2,Black,1218848,1548122,433988,134828,117748,571707,72277,217574,329275,232742,91833,4700
1998:Q2,Hispanic,797166,1033194,342884,95515,76389,262775,83572,172059,236028,152093,74611,9324
1998:Q2,Other,1132286,1418790,432723,108139,192887,293399,210019,181623,286504,203632,58919,23953
1998:Q3,White,32064963,36923331,8725034,2458685,6675000,8222244,3907822,6934546,4858368,3363957,1171421,322990
1998:Q3,Black,1186338,1520947,443073,130476,112748,539597,74725,220327,334608,238315,92222,4071
1998:Q3,Hispanic,819957,1062237,350565,101060,77017,260007,91149,182439,242280,154793,77236,10251
1998:Q3,Other,1107912,1401953,450585,106549,165225,279732,220100,179762,294041,207774,59839,26428
1998:Q4,White,33934464,38901340,8949152,2490681,7879956,8627035,3942024,7012491,4966875,3438838,1198296,329741
1998:Q4,Black,1259827,1611510,449537,138453,120618,600236,76992,225674,351683,246360,99900,5423
1998:Q4,Hispanic,827012,1080231,360502,98944,81461,277577,93277,168470,253219,163084,80351,9784
1998:Q4,Other,1161446,1458571,454136,105722,202202,285945,220769,189797,297125,209160,62724,25241
1999:Q1,White,34253705,39284306,9146394,2518795,7851090,8771763,3952794,7043470,5030601,3502327,1192922,335352
1999:Q1,Black,1260819,1625875,455212,140148,114337,619223,70724,226231,365056,254517,104761,5778
1999:Q1,Hispanic,821678,1082921,359760,99065,81030,290128,86454,166484,261243,170480,81528,9235
1999:Q1,Other,1159398,1455576,460819,103299,201091,289390,217435,183542,296178,209353,63187,23638
1999:Q2,White,35234321,40385580,9378005,2555615,8500686,8987606,4014454,6949215,5151259,3578904,1210181,362174
1999:Q2,Black,1287085,1671722,464891,147663,115577,649115,64679,229797,384637,265188,112294,7155
1999:Q2,Hispanic,815763,1087731,365603,99335,83564,303425,74964,160840,271968,179162,83958,8848
1999:Q2,Other,1168179,1464476,465110,102257,219238,293672,205497,178702,296297,209945,65149,21203
1999:Q3,White,35173720,40450038,9637486,2594221,8100861,8969128,4159036,6989306,5276317,3676692,1236633,362992
1999:Q3,Black,1255856,1660099,476607,152494,105884,635511,60402,229201,404243,275806,121080,7357
1999:Q3,Hispanic,817726,1099991,366240,103097,81493,311066,75553,162542,282265,187838,86528,7899
1999:Q3,Other,1174607,1472514,474373,100921,206097,297876,214073,179173,297907,210889,67654,19364
1999:Q4,White,37509994,42938830,9882142,2632141,9709094,9355122,4243032,7117298,5428837,3756375,1265200,407262
1999:Q4,Black,1330197,1748086,486496,158917,116204,693468,57369,235631,417889,278336,130222,9331
1999:Q4,Hispanic,833369,1119138,369531,101141,88742,329056,75098,155570,285769,190501,88024,7244
1999:Q4,Other,1256870,1552474,477780,98922,250050,303759,218028,203935,295604,209263,70177,16164
2000:Q1,White,38642414,44193632,10246946,2680932,10234031,9559695,4282109,7189920,5551218,3821699,1260203,469316
2000:Q1,Black,1371947,1798038,506364,165909,115435,714685,49643,246002,426091,277967,136135,11989
2000:Q1,Hispanic,859787,1144244,378143,103379,91157,341995,66179,163392,284457,190612,87161,6684
2000:Q1,Other,1275047,1564478,490341,97709,262304,311059,215500,187566,289431,206453,70266,12712
2000:Q2,White,38433016,44095103,10632531,2725478,9684294,9587991,4334780,7130029,5662087,3917205,1292089,452793
2000:Q2,Black,1362567,1809117,525796,175204,104743,714469,40489,248416,446549,287638,146973,11938
2000:Q2,Hispanic,864805,1157711,386706,106700,88819,350606,58112,166769,292906,197558,89532,5816
2000:Q2,Other,1261812,1553476,502817,97329,244241,314334,214921,179834,291664,206704,73178,11782
2000:Q3,White,39018949,44823619,10983175,2765261,9654068,9706582,4498776,7215757,5804670,4013150,1337369,454151
2000:Q3,Black,1378345,1847941,546662,178643,100655,727850,46310,247821,469596,297227,159929,12440
2000:Q3,Hispanic,882104,1183951,391097,108959,88079,359136,77126,159554,301847,204347,92597,4903
2000:Q3,Other,1311726,1605942,517657,95320,242637,319726,243396,187206,294216,207087,77177,9952
2000:Q4,White,38547745,44448097,11353712,2800006,8476970,9632264,4609784,7575361,5900352,4088451,1388575,423326
2000:Q4,Black,1359693,1855076,567117,192350,86704,714703,46932,247270,495383,309091,174292,12000
2000:Q4,Hispanic,883620,1196796,403192,112989,81395,361958,80215,157048,313176,212009,96582,4585
2000:Q4,Other,1305416,1604808,527962,96412,210315,322007,251392,196719,299392,207233,81818,10341
2001:Q1,White,38464202,44383784,11988041,2828408,7560323,9484866,4686360,7835787,5919582,4156195,1386720,376667
2001:Q1,Black,1370794,1883787,602428,203778,77549,696584,52626,250822,512992,319330,182723,10939
2001:Q1,Hispanic,888632,1208074,427603,117399,74532,358009,77108,153424,319442,218632,97518,3292
2001:Q1,Other,1311479,1611110,554901,97148,187957,322230,245403,203471,299632,207203,82763,9666
2001:Q2,White,39600396,45647728,12306326,2856862,8191733,9691000,4750595,7851212,6047331,4270192,1403564,373575
2001:Q2,Black,1424528,1973846,624525,208784,83015,739214,59070,259238,549318,344234,193790,11294
2001:Q2,Hispanic,872345,1212430,436456,117398,76542,365669,74360,142005,340085,235901,101506,2678
2001:Q2,Other,1337745,1642719,569321,95736,208405,326711,238015,204532,304974,211874,85389,7711
2001:Q3,White,38645347,44906028,12626347,2878577,6870329,9537315,4811212,8182248,6260681,4396277,1418134,446270
2001:Q3,Black,1393437,1966074,646222,214950,69560,714595,62998,257749,572637,353959,204934,13744
2001:Q3,Hispanic,857227,1208078,443022,122069,67679,363477,76105,135725,350851,244682,103080,3089
2001:Q3,Other,1335445,1643912,587707,95716,175308,330816,239596,214769,308467,215583,88203,4681
2001:Q4,White,40097027,46396354,12911821,2919509,7757329,9772145,4833228,8202321,6299327,4449990,1475475,373862
2001:Q4,Black,1476050,2081195,672167,217416,83888,772511,75240,259974,605145,379991,214307,10847
2001:Q4,Hispanic,843317,1221615,467756,128168,73517,364592,69832,117750,378299,265295,110528,2476
2001:Q4,Other,1356547,1683617,603572,99167,199887,331874,215996,233122,327071,229659,91518,5894
2002:Q1,White,40583175,46988389,13214833,2939590,7781735,9936659,4868882,8246690,6405214,4566795,1467885,370534
2002:Q1,Black,1553307,2158913,700987,220533,88019,798335,81392,269647,605606,379714,215474,10418
2002:Q1,Hispanic,886874,1270852,497851,134767,75300,368916,67791,126227,383977,272004,109846,2127
2002:Q1,Other,1364705,1705202,622599,103382,199602,340130,205373,234116,340497,243894,90312,6291
2002:Q2,White,39967417,46508283,13479449,2961404,7025746,9808030,4927938,8305716,6540866,4706127,1492725,342014
2002:Q2,Black,1564390,2180931,731718,226754,84003,778336,87248,272872,616541,386827,220812,8902
2002:Q2,Hispanic,929421,1327841,530983,145303,72420,363061,66285,149790,398420,284604,112141,1675
2002:Q2,Other,1325718,1686204,643258,109512,177861,344761,196570,214242,360485,261571,91967,6947
2002:Q3,White,38903013,45584818,13750510,2992312,5716507,9662629,4997851,8465009,6681805,4842457,1515748,323600
2002:Q3,Black,1545689,2183022,765125,226278,73483,753647,94106,270383,637333,404295,225745,7293
2002:Q3,Hispanic,937571,1360002,559979,157438,65098,355876,66254,155357,422431,304439,116171,1821
2002:Q3,Other,1315161,1699652,673554,114740,141035,350903,189928,229491,384491,282430,93945,8116
2002:Q4,White,39701488,46549684,14034657,3020961,6060412,9865415,4871208,8697030,6848196,4981737,1547572,318887
2002:Q4,Black,1591973,2250656,793422,222096,81669,796782,87933,268754,658682,420226,231765,6691
2002:Q4,Hispanic,951070,1397288,586595,164390,69005,360135,72757,144405,446218,324076,120616,1526
2002:Q4,Other,1348915,1759330,706304,118758,151198,360283,177893,244894,410415,305088,97055,8272
2003:Q1,White,39724631,46694551,14322969,3028034,5698343,9928638,4990069,8726497,6969920,5099047,1537569,333304
2003:Q1,Black,1641840,2314653,819876,224834,80942,807033,99954,282014,672813,434789,231846,6178
2003:Q1,Hispanic,1001166,1468472,620709,171399,68138,363344,87004,157879,467306,342850,122509,1947
2003:Q1,Other,1386953,1821177,736897,125326,140805,371658,191830,254661,434224,328645,97200,8379
2003:Q2,White,41360599,48632473,14626694,3055262,6722004,10248008,5095885,8884620,7271874,5285364,1559271,427239
2003:Q2,Black,1734165,2432013,845988,222795,96613,862385,108403,295829,697848,453129,236023,8696
2003:Q2,Hispanic,1037993,1533590,651546,177013,77687,376316,85776,165252,495597,366553,126326,2718
2003:Q2,Other,1443052,1906848,775048,131023,170832,387951,186114,255880,463796,358453,100310,5033
2003:Q3,White,42093164,49553670,14935333,3090052,7108131,10372736,5212160,8835258,7460506,5473631,1586065,400810
2003:Q3,Black,1793906,2503459,874396,217929,105397,887045,118838,299855,709553,461358,240642,7553
2003:Q3,Hispanic,1063331,1577986,679966,185710,82142,379997,83352,166818,514654,383815,128824,2015
2003:Q3,Other,1492355,1991859,822396,137180,183848,401544,177450,269441,499504,389060,104143,6301
2003:Q4,White,43767951,51387267,15235339,3127335,7972239,10677877,5289886,9084592,7619317,5608220,1615373,395724
2003:Q4,Black,1887549,2617939,914833,213941,119522,938769,126680,304194,730391,478625,245191,6575
2003:Q4,Hispanic,1097166,1639235,723970,192394,89914,390783,80266,161908,542069,406167,133529,2373
2003:Q4,Other,1568427,2109439,874402,143994,212584,420892,168260,289307,541013,421862,108840,10311
2004:Q1,White,45885319,53636148,15786171,3167853,8396962,10880428,5410037,9994697,7750829,5728395,1607767,414667
2004:Q1,Black,1976907,2713215,949059,214730,128434,963508,139679,317805,736308,485550,244150,6608
2004:Q1,Hispanic,1175193,1732591,766493,201642,94519,394707,96888,178342,557398,421011,134104,2283
2004:Q1,Other,1691145,2266271,941889,153532,228659,443650,186997,311544,575126,454745,110450,9931
2004:Q2,White,46348305,54327527,16238232,3214739,8279085,11051989,5663021,9880462,7979222,5926445,1619426,433351
2004:Q2,Black,2041774,2790443,987298,207658,130827,984634,156678,323348,748669,496930,245302,6437
2004:Q2,Hispanic,1226160,1805256,804822,211049,95438,396716,114207,183024,579096,440966,135695,2435
2004:Q2,Other,1780395,2400183,1018123,161666,226813,466173,208738,318670,619788,495899,114117,9772
2004:Q3,White,47290612,55450910,16761055,3230096,8276002,11206266,5935849,10041642,8160299,6094412,1655482,410405
2004:Q3,Black,2100734,2865028,1041110,207694,133117,990161,169440,323506,764294,510077,249292,4925
2004:Q3,Hispanic,1311118,1913581,871439,217408,97627,399102,133088,194916,602463,461210,139451,1802
2004:Q3,Other,1887502,2557934,1099473,172638,226587,494591,238992,325653,670432,539705,120650,10077
2004:Q4,White,49167077,57579307,17277334,3282267,8964509,11586231,6121315,10347652,8412230,6254152,1693349,464729
2004:Q4,Black,2175635,2972298,1090446,212079,134749,1035782,170851,328392,796663,539733,250373,6557
2004:Q4,Hispanic,1363023,2000000,925058,221191,106523,416584,143293,187352,636977,488543,145196,3238
2004:Q4,Other,2098777,2814721,1187859,182634,256547,541155,264067,382459,715944,576721,131201,8022
2005:Q1,White,49783153,58269144,17760903,3314816,8981911,11649573,6235000,10326941,8485991,6357333,1674807,453851
2005:Q1,Black,2195497,3030881,1138270,219998,128394,1035519,168294,340406,835385,586650,243287,5448
2005:Q1,Hispanic,1411545,2093097,981897,225249,110800,420780,145783,208588,681552,527074,150007,4471
2005:Q1,Other,2207659,2970640,1276794,195020,262668,578718,277119,380321,762981,617962,136873,8146
2005:Q2,White,50965047,59650995,18231846,3348156,9256845,11841898,6470216,10502034,8685948,6536881,1691129,457938
2005:Q2,Black,2244364,3111240,1193585,232320,124628,1049245,168219,343243,866876,621318,240681,4877
2005:Q2,Hispanic,1470832,2189509,1052554,228042,116521,428572,153258,210561,718677,558481,154301,5895
2005:Q2,Other,2373732,3192481,1367396,209775,279398,624741,299664,411507,818749,663019,146278,9452
2005:Q3,White,52209647,61103445,18778846,3375156,9749110,12061438,6731555,10407340,8893797,6722008,1721494,450295
2005:Q3,Black,2288790,3188472,1247363,233405,122424,1067842,167829,349609,899682,655559,239756,4367
2005:Q3,Hispanic,1519743,2275429,1112343,228801,123681,437349,160947,212308,755685,589671,159349,6665
2005:Q3,Other,2569385,3448691,1478210,220547,305571,672791,325392,446180,879306,710753,157787,10766
2005:Q4,White,53418152,62476935,19277101,3408043,9910961,12266377,6928537,10685916,9058783,6881944,1749199,427640
2005:Q4,Black,2312549,3238939,1290067,235463,116374,1080450,166509,350076,926390,684805,238336,3249
2005:Q4,Hispanic,1563805,2351337,1160764,230475,128801,445181,174171,211945,787533,616414,163610,7509
2005:Q4,Other,2774732,3715129,1587557,232245,317505,724009,364297,489516,940397,757235,169410,13752
2006:Q1,White,54798167,64098432,19274198,3436192,11095932,12470384,6979108,10842617,9300265,7081893,1758597,459775
2006:Q1,Black,2357960,3306370,1306461,245907,120320,1098570,164197,370914,948409,709918,234492,3999
2006:Q1,Hispanic,1612995,2428568,1188994,231088,139752,452973,188531,227230,815574,641037,165581,8956
2006:Q1,Other,2939854,3939374,1643427,247668,379225,773261,405650,490143,999521,806693,178915,13913
2006:Q2,White,54709292,64209386,19512663,3466897,10764118,12524281,7067672,10873755,9500094,7270211,1761874,468009
2006:Q2,Black,2340229,3319247,1325546,248615,110086,1094727,164341,375931,979018,744423,230933,3662
2006:Q2,Hispanic,1636861,2488753,1211364,233563,141566,455110,208098,239051,851892,672578,168709,10605
2006:Q2,Other,3061161,4124045,1728902,260267,369160,818031,460089,487596,1062884,859436,188095,15353
2006:Q3,White,55548688,65244339,19673616,3503393,11114418,12723940,7219992,11008980,9695651,7405887,1799748,490016
2006:Q3,Black,2346493,3358976,1340203,249239,106321,1118380,166725,378108,1012483,774393,234029,4061
2006:Q3,Hispanic,1640746,2527222,1227063,234624,147446,462330,226197,229562,886476,699420,175001,12055
2006:Q3,Other,3274168,4399247,1807912,271191,392488,865556,513157,548943,1125080,906962,202662,15456
2006:Q4,White,56662221,66525021,19685715,3527195,11963075,12996257,7335241,11017538,9862800,7485905,1827657,549238
2006:Q4,Black,2380078,3413638,1352930,253803,107517,1151630,166765,380994,1033560,792937,234633,5990
2006:Q4,Hispanic,1648356,2557601,1245074,234262,155964,471354,232897,218050,909245,716155,178958,14132
2006:Q4,Other,3477568,4652633,1865284,283248,444469,918034,538193,603405,1175065,945254,215469,14342
2007:Q1,White,57455071,67403643,19431873,3544724,12560041,13138080,7321994,11406931,9948572,7613164,1808042,527366
2007:Q1,Black,2409283,3455840,1351160,265152,106809,1164698,169243,398777,1046556,810326,231215,5015
2007:Q1,Hispanic,1699505,2626899,1251281,235849,163084,475788,255878,245019,927395,733376,179516,14503
2007:Q1,Other,3611884,4835226,1883189,298838,485070,967738,600628,599763,1223342,985580,221398,16364
2007:Q2,White,57706888,67841929,19275714,3570307,12902371,13418734,7288101,11386701,10135041,7720609,1829197,585235
2007:Q2,Black,2438023,3511650,1352012,272744,104165,1203539,171893,407297,1073627,835424,231462,6741
2007:Q2,Hispanic,1724165,2679816,1255992,236912,169175,486686,282852,248198,955651,756326,183557,15768
2007:Q2,Other,3770905,5041622,1908800,311351,511753,1020853,673471,615393,1270717,1024935,232750,13032
2007:Q3,White,58325535,68567960,19086141,3587283,13020605,13582842,7244825,12046264,10242424,7805871,1876450,560103
2007:Q3,Black,2427426,3538954,1345564,278731,100646,1229859,175557,408596,1111527,867258,238450,5819
2007:Q3,Hispanic,1715232,2709113,1249265,239199,174199,493541,308199,244710,993881,784311,191757,17813
2007:Q3,Other,3921802,5250253,1923924,322144,526273,1067996,739070,670846,1328451,1062008,248895,17548
2007:Q4,White,57700138,68099130,18823314,3610341,12330927,13609928,7156877,12567744,10398993,7894696,1907207,597090
2007:Q4,Black,2398128,3508081,1322105,284998,98802,1221177,175168,405830,1109953,855838,246752,7363
2007:Q4,Hispanic,1678271,2673544,1225471,245591,165635,495531,309762,231554,995274,782376,195160,17738
2007:Q4,Other,3998764,5367091,1920793,333012,527945,1088272,755789,741280,1368327,1092074,260358,15895
2008:Q1,White,56184335,66678970,18267596,3636198,11330892,13434739,6883026,13126520,10494635,7957096,1890371,647168
2008:Q1,Black,2345162,3449930,1285939,288897,97205,1193910,166850,417129,1104768,843924,251822,9022
2008:Q1,Hispanic,1622980,2616690,1180756,255338,153944,487199,284916,254537,993710,779500,195892,18318
2008:Q1,Other,3859224,5252909,1885708,342051,514094,1091911,689593,729552,1393685,1116077,263923,13685
2008:Q2,White,55051861,65509321,17828367,3654084,10847813,13498539,6653468,13027049,10457459,8002256,1897677,557526
2008:Q2,Black,2323228,3391590,1241306,286523,96947,1196206,156217,414390,1068362,803264,258090,7008
2008:Q2,Hispanic,1583681,2547242,1121923,262093,147310,493852,262751,259313,963562,753450,194508,15604
2008:Q2,Other,3751023,5165994,1853262,345107,522544,1109940,637216,697925,1414971,1123901,270178,20892
2008:Q3,White,53081019,63649556,17413117,3662345,9419769,13282950,6468736,13402639,10568537,7963553,1900723,704261
2008:Q3,Black,2241559,3321701,1194779,291946,87141,1172598,150444,424792,1080141,800165,267584,12392
2008:Q3,Hispanic,1538919,2510957,1066007,270429,135215,490458,269349,279499,972038,754878,199151,18009
2008:Q3,Other,3663644,5088419,1805244,352049,465088,1102018,663266,700755,1424775,1135282,276356,13137
2008:Q4,White,50418024,60672913,16981968,3629773,7363523,12832868,6121077,13743704,10254889,7906947,1890238,457704
2008:Q4,Black,2139582,3203437,1169824,298471,74551,1116808,142527,401255,1063855,785826,273742,4287
2008:Q4,Hispanic,1421127,2385123,1036028,278249,114837,469360,252063,234587,963996,746784,200783,16429
2008:Q4,Other,3625845,5079535,1759371,358764,372212,1080059,610291,898838,1453691,1137704,279026,36961
2009:Q1,White,48934729,59066903,16528664,3606621,6523293,12723763,5824766,13859795,10132174,7892811,1830167,409196
2009:Q1,Black,2111892,3174737,1159322,300558,68451,1099676,134331,412399,1062846,785561,274878,2407
2009:Q1,Hispanic,1433937,2400185,1019405,283160,105493,471816,243537,276774,966248,750881,200334,15033
2009:Q1,Other,3442807,4903939,1720399,360940,343934,1080801,593639,804227,1461132,1147774,272762,40596
2009:Q2,White,49668082,59798412,16216109,3608241,7879959,13127017,5484269,13482817,10130330,7896949,1801735,431646
2009:Q2,Black,2134645,3180563,1124041,296988,83433,1151475,117211,407415,1045918,763243,277855,4820
2009:Q2,Hispanic,1367991,2317938,969475,284868,114848,501420,195869,251458,949947,737625,198587,13735
2009:Q2,Other,3431070,4891327,1679660,357876,458862,1111879,473464,809586,1460258,1148996,270696,40566
2009:Q3,White,51209218,61333953,16010975,3603366,9234715,13565172,5284800,13634925,10124735,7857880,1796777,470078
2009:Q3,Black,2183085,3229121,1092517,290412,99000,1211739,106783,428670,1046036,751726,286930,7380
2009:Q3,Hispanic,1352147,2298662,921269,284938,122466,531321,165405,273263,946515,731480,201678,13357
2009:Q3,Other,3418542,4879260,1649210,352194,580280,1142257,398005,757313,1460718,1148363,273327,39028
2009:Q4,White,51267953,61415047,15859786,3618269,9476340,13770126,5228281,13462246,10147094,7855767,1785201,506126
2009:Q4,Black,2208291,3239094,1080251,296813,103879,1245037,104435,408679,1030803,726163,294201,10439
2009:Q4,Hispanic,1273529,2201620,902853,289882,121571,549610,159383,178321,928091,714713,201683,11695
2009:Q4,Other,3684279,5139739,1621296,355056,625505,1152317,386343,999223,1455461,1144659,273933,36869
2010:Q1,White,52281576,62405696,15820996,3611706,10015921,14106522,5259820,13590732,10124120,7805332,1733845,584943
2010:Q1,Black,2296892,3297753,1066619,295313,111572,1285105,104875,434269,1000861,688681,295529,16651
2010:Q1,Hispanic,1349592,2246891,877985,291288,122447,570980,150246,233945,897299,686539,196926,13834
2010:Q1,Other,3616367,5054123,1606008,352396,692192,1178696,367316,857514,1437756,1130065,266757,40934
2010:Q2,White,51648456,61789614,15782346,3587137,9139610,14071442,5486115,13722964,10141158,7809482,1718804,612872
2010:Q2,Black,2294677,3266243,1053859,296298,104871,1262191,114374,434650,971566,652381,300385,18800
2010:Q2,Hispanic,1379494,2246629,855459,295190,113586,573119,166260,243015,867135,660332,193914,12889
2010:Q2,Other,3620719,5047927,1588120,352183,653608,1185841,412389,855786,1427208,1120879,265350,40979
2010:Q3,White,53264462,63403804,15657453,3587655,10230041,14589660,5660605,13678390,10139342,7792181,1729040,618121
2010:Q3,Black,2386582,3339965,1053706,291350,118117,1320428,119044,437321,953383,622812,310651,19920
2010:Q3,Hispanic,1396873,2239923,845943,294127,117366,601225,162256,219006,843050,638312,195050,9688
2010:Q3,Other,3816422,5235474,1574725,347150,761374,1224033,407645,920547,1419052,1111384,268985,38683
2010:Q4,White,54606581,64770527,15447579,3598716,11113489,15044101,5763869,13802773,10163946,7658989,1834512,670445
2010:Q4,Black,2422226,3387069,1033963,295935,133731,1380918,127367,415155,964843,617206,327036,20601
2010:Q4,Hispanic,1325170,2159518,833899,290612,123835,601147,163169,146855,834348,623290,200674,10384
2010:Q4,Other,4024652,5436253,1558999,350177,809002,1274587,412335,1031153,1411601,1092794,284589,34218
2011:Q1,White,55577658,65748219,15236312,3626748,11899392,15292428,5812104,13881235,10170561,7638685,1825331,706545
2011:Q1,Black,2470312,3432193,990559,298546,148579,1415471,135480,443559,961881,613781,327510,20590
2011:Q1,Hispanic,1354954,2173934,790503,289810,129206,592226,167733,204457,818980,612692,196390,9898
2011:Q1,Other,4003662,5399081,1534335,353137,847562,1304225,426590,933232,1395420,1086604,279078,29738
2011:Q2,White,55966413,66106641,15172143,3650563,11875397,15405258,5871893,14131387,10140227,7589938,1850901,699388
2011:Q2,Black,2472293,3435571,961675,307892,154811,1424055,141228,445910,963277,615259,329471,18547
2011:Q2,Hispanic,1328189,2135858,769579,290121,129544,575079,164955,206579,807669,604622,193975,9072
2011:Q2,Other,4008853,5394483,1522996,360474,824071,1326628,423200,937115,1385630,1078883,278730,28017
